,silhouette_scores,davies_bouldin_scores,calinski_harabasz_scores
2,0.027476074817360422,7.014380557906349,363.8883054723969
3,0.02886644198826107,6.149104355855982,345.2875038661092
4,0.031024198242528424,5.685071211930725,318.1985047917411
5,0.039105857758477545,4.78915391364267,305.0954830866423
6,0.04351230606127955,4.535841413358827,306.5657490949073
7,0.04255342559367475,4.481253624661101,272.3687797246186
8,0.047522198573042546,4.276606085276241,283.31560487716547
9,0.05403144286846997,3.9377481657591336,282.5878979417643
10,0.052536510084080924,4.046205453430695,258.7514154514092
11,0.059681313314544,3.799814404151798,267.4554695909813
12,0.060036258310858855,3.751947499926564,258.45141677188434
13,0.06124479388930066,3.626677869577097,227.8115551957536
14,0.06413776608297353,3.605313115652319,243.1482606284265
15,0.06394798725856532,3.550576316359565,228.5545366420448
16,0.06899486904071303,3.4361107292031727,241.72087710323262
17,0.06786540587205687,3.430650106344023,228.89316187066757
18,0.07305448005467474,3.352470244825314,225.93132271520372
19,0.07556970379969193,3.2277976468564713,229.29957771634776
20,0.07576012344765008,3.237617644071971,216.04162420926986
