,silhouette_scores,davies_bouldin_scores,calinski_harabasz_scores
2,0.10254375610575954,3.4711598047725634,1140.2976056485702
3,0.11871000797699449,2.5804245009400026,1059.1180594260443
4,0.08922227379824992,2.5713769529735093,1015.9840838038248
5,0.07251248353151285,2.792634127105966,915.0971299088857
6,0.06249948541001157,2.864620491279926,814.0605883948602
7,0.0620151297350149,2.877688195537781,740.9422785663147
8,0.05971809200340519,2.9037513350549937,681.6800984129178
9,0.06483359435666275,2.704922822141806,639.25507367103
10,0.06359676830792504,2.7711852166165922,600.4821767500621
11,0.051967074546703775,2.8169263738175485,568.774021451619
12,0.04914026879747739,2.8807365583703106,539.4528295183871
13,0.04947277120431077,2.683119627743145,512.2836406209099
14,0.050242634245587094,2.7149984797658213,494.24313246640105
15,0.04189858356383883,2.740191583029472,471.5728748776425
16,0.047139749175000474,2.694747154665179,450.4632005947517
17,0.04623714774979643,2.8313867753856954,432.3913043700806
18,0.041748831176074565,2.663416657423065,421.4831381210635
19,0.04307794389986431,2.6552943942586054,405.74442754152585
20,0.045557851002559754,2.56181969460981,391.53289434680664
