,silhouette_scores,davies_bouldin_scores,calinski_harabasz_scores
2,0.10264296725025383,3.4696083245314453,1140.291565331805
3,0.057571357059855735,3.2849564188147737,1010.9893522598853
4,0.08957484591411234,2.5674438761836265,1015.9784572868543
5,0.08963148988926496,2.2262631968497515,783.4315962526995
6,0.0596103924692217,1.776065714618607,473.46633366559234
7,0.05903529800069993,1.6460540464599263,395.53551031098885
8,0.07299857639955168,2.0202047807207903,593.0957810046563
9,0.07287371147686639,1.750960192829292,528.5555160870539
10,0.0714905650847773,1.5027173311501196,453.48575673243437
11,0.06476070625580252,2.1420349398865137,507.94673641328023
12,0.07254627534728936,1.7107055443439059,432.1537385380581
13,0.06640762027788244,1.6233845261261413,419.98918157205645
14,0.07243832262243684,1.2642697198368407,334.20464180738685
15,0.07028699617146915,1.9296742051942541,345.5638102445207
16,0.06566793179141638,1.8003550583516703,387.3745008371787
17,0.06950360398740824,1.62736912375022,317.84882013812637
18,0.06492553007020507,1.7593048238615014,367.0771782936382
19,0.0659150655783029,1.5185974403006104,321.3050361105374
20,0.06527426797484596,1.8264914085194033,329.7653202854075
