,silhouette_scores,davies_bouldin_scores,calinski_harabasz_scores
2,0.1011593110544239,3.482189046783814,1140.262197388497
3,0.12086412050546891,2.570444668804871,1059.0886073145828
4,0.0448569801550795,3.24217181159594,870.790675513376
5,0.07197532308612478,2.790188317597976,915.0617615406752
6,0.025852266185801227,3.327541935983468,653.4435770496469
7,0.06244417084855806,2.8784228853474363,735.1949684286178
8,0.05975231512911424,2.912062732993977,661.2477274407105
9,0.06352625591895952,2.5434746648777864,625.119228658374
10,0.05624614533953169,2.992814038693872,593.0158339955218
11,0.05091469327240349,2.95875543103011,555.632667077486
12,0.05975501655517385,2.6954160861445207,506.6343362154033
13,0.05028395276855622,3.0205257683799447,506.533665236985
14,0.0434194573605546,2.920404872950322,461.3273658856129
15,0.04031014542413857,2.837228801921007,450.8599000238432
16,0.04153090041274747,2.9280489880490084,439.1979345457813
17,0.045588519399954626,2.765568788494177,426.02050698778044
18,0.0397612689507131,2.811533391630755,400.9371668062428
19,0.03785769992649013,2.925488345167738,380.24318629206755
20,0.03933821746493704,2.7260533034954593,384.9213981834907
