,silhouette_scores,davies_bouldin_scores,calinski_harabasz_scores
2,0.10253168803993082,3.4710318760093672,1140.297422485389
3,0.05759903225977678,3.2848693999669485,1010.9903476280945
4,0.05899514132157489,2.4764380902179948,669.2121907151131
5,0.057711847653950835,2.0607602394820703,550.4694498863843
6,0.6490512860813848,0.20971678520564555,22.246515139318543
7,0.057530081602739605,1.8904247932258478,324.07568208816747
8,0.08946673405694198,1.4176592479334262,448.8432374174777
9,0.05877972757250531,1.3759644768156938,281.93922089530406
10,0.05940401610831517,1.1436294677153387,238.56368407997158
11,0.058423588691110126,1.369422686779904,242.64205609012316
12,0.07225312739667489,1.3176391593978547,351.3167416906649
13,0.08979310997705937,1.5000528380917328,278.4817550339486
14,0.09069557808019536,1.0327527286591982,291.11729231964006
15,0.07246169669900202,1.1052901267519042,308.0221461501087
16,0.06494804321798052,1.441277624245817,324.6924301598173
17,0.07146379172263029,1.3044493953841712,305.60395990538444
18,0.07200554168519382,0.9973961920056649,236.2018919305769
19,0.09068361980424086,1.1649815044414042,205.02861785756502
20,0.07107422128252255,1.4487800773843396,270.5055734707727
