,silhouette_scores,davies_bouldin_scores,calinski_harabasz_scores
2,0.6416355245947055,0.6321469962221733,22.989842064900937
3,0.6639262862041898,0.22807816400422684,16.848671232532553
4,0.6338528992679607,0.46580647517892826,17.930081129959436
5,0.0894074180350198,1.7539311437887595,227.33554035164545
6,0.5116972900204724,0.40490617503935494,25.576430684585684
7,0.08922972404520167,1.4631569816291592,191.23286163358875
8,0.039544981605702106,1.9256621078575333,236.4903316869606
9,0.409421492422124,0.7486015167547468,19.492874276991934
10,0.06940583039314066,1.4573069399616432,256.625565503955
11,0.08744014717942052,1.1854832832210729,102.92517753992486
12,0.04018523547875028,1.5027340528366542,153.80575419745335
13,0.03953749315661949,1.273388737060106,141.32559073901996
14,0.050968562984533124,1.8068883691486295,242.33760233313043
15,0.024380702596759996,1.4297822942840077,149.21586747988758
16,0.05306111818383889,1.771779173476387,206.59865080439764
17,0.05446337008109205,1.5243580428706534,195.39242399198915
18,0.051947475874867595,1.281969116749791,198.66067437316264
19,0.06990637570843429,1.3441637188506668,145.03153963651977
20,0.056726665422730506,1.5076339368227667,186.0229393456585
