,silhouette_scores,davies_bouldin_scores,calinski_harabasz_scores
2,0.99854606,0.2824948114767199,98424.37855013048
3,0.97766405,0.2821070283869411,49328.24451550393
4,0.99767566,0.3518284661406402,166492.8854193512
5,0.9974728,0.39420965333817665,175482.52723487705
6,0.9974077,0.3550133600812244,143931.59145881693
7,0.97907495,0.33439914550906064,121562.20128274655
8,0.9969697,0.18973033753691687,161683.0337656922
9,0.97247005,0.656644619645877,96746.45453537726
10,0.9966945,0.16347344077672135,133851.72956517435
11,0.9323143,0.8538351046641587,80047.37849148855
12,0.9845321,0.0024120635283087946,117174.07746193241
13,0.95019394,0.6931576227923896,66531.75884394575
14,0.9518991,0.851700006313549,107053.57380649031
15,0.9140005,1.259348983223996,59224.17923534401
16,0.9599425,0.5222705773224219,100981.3213461896
17,0.9580042,0.8317985814471865,73189.83559905393
18,0.94376016,0.6379066275283067,83945.96741537178
19,0.9551793,0.8242776128434964,88795.73530513697
20,0.94402224,0.8280310252840588,85720.64147173135
